word,count
hands-on,5
hard-hitting,5
hardly,5
health,5
hendricks,5
hernia,5
honor,5
hope,5
hopes,5
huff,5
huskies,5
inches,5
intermediate,5
invitation,5
iron,5
jack,5
jacksonville,5
jaguars,5
40182,
jason,5
jernigan,5
jerry,5
jump-ball,5
jump-cut,5
kennard,5
kerr,5
lackadaisical,5
land,5
language,5
larry,5
las,5
let,5
life,5
locking,5
logging,5
louis,5
lt,5
lunge,5
lunging,5
major,5
man's,5
marcus,5
master,5
maximize,5
mexico,5
michael,5
minnesota,5
misdemeanor,5
mold,5
monitored,5
mosley,5
mountain,5
nagurski,5
neither,5
newcomer,5
nondescript,5
nor,5
nothing,5
40486,
off-balance,5
oncoming,5
one-handed,5
one-speed,5
opening,5
opportunities,5
opposite,5
otherwise,5
out-muscled,5
over-pursue,5
overextend,5
overlook,5
owens,5
participated,5
perkins,5
phone,5
physique,5
plugger,5
pointing,5
prematurely,5
prepare,5
presses,5
pro-ready,5
producer,5
protected,5
prototype,5
proving,5
punt-return,5
purpose,5
quietly,5
quinn,5
ramsey,5
rb,5
reasons,5
rebounded,5
record-breaking,5
red-flags,5
reflexes,5
releasing,5
rely,5
remarkably,5
replace,5
reportedly,5
requires,5
reroute,5
rerouted,5
respect,5
results,5
rodgers,5
ron,5
root,5
rooted,5
rough,5
rover,5
rule,5
run-after-catch,5
run-and-hit,5
say,5
scrambling,5
sells,5
shadow,5
shape,5
sharpen,5
shoddy,5
shotgun,5
sidelines,5
sign,5
sit,5
sitting,5
slap,5
slasher,5
slight,5
slightly,5
slipping,5
snare,5
solidly-built,5
somewhat,5
soon,5
sort,5
southland,5
spins,5
springs,5
squats,5
stability,5
standpoint,5
stands,5
steal,5
stepped,5
stewart,5
stone,5
stood,5
stressed,5
strikes,5
strong-handed,5
sub-package,5
supporter,5
sure-handed,5
sustaining,5
switching,5
tackle-breaking,5
tapered,5
targeting,5
tearing,5
technician,5
tenacity,5
tendency,5
texans,5
third-down,5
tight-hipped,5
tiny,5
today,5
top-notch,5
tops,5
totaled,5
transitions,5
tremendous,5
trigger,5
trunk,5
trust,5
twitch,5
twitchy,5
uab,5
ultimate,5
uncover,5
undisciplined,5
unpolished,5
unspecified,5
up-tempo,5
urban,5
valley,5
vegas,5
vereen,5
vines,5
violating,5
voting,5
walls,5
wants,5
wasted,5
watch,5
we,5
well-rounded,5
whaley,5
why,5
wideout,5
wilder,5
wouldn't,5
wraps,5
wrong,5
yard,5
101,4
12.5,4
124,4
13,4
134,4
139,4
15,4
177,4
1983,4
2,4
200,4
205,4
215,4
248,4
401,4
500,4
40330,4
6.5,4
7,4
72,4
73,4
74,4
86,4
89,4
90,4
91,4
94,4
abandon,4
advisory,4
affect,4
all-aac,4
all-city,4
all-psac,4
alternately,4
ample,4
anchoring,4
announcing,4
answer,4
anticipate,4
antonio,4
anunike,4
anywhere,4
aptitude,4
arm-over,4
armor,4
arrival,4
arsenal,4
ascending,4
atlanta,4
attend,4
attentive,4
attractive,4
attribute,4
authority,4
ball-carrier,4
ballard,4
based,4
battling,4
begin,4
blackmon,4
blessed,4
blitzing,4
blount,4
boom-or-bust,4
booth,4
bounce,4
boxes,4
boyd's,4
breeland,4
bright,4
brooks,4
builds,4
bursting,4
bursts,4
butt,4
buy,4
calling,4
can't,4
capability,4
carrier,4
case,4
category,4
chases,4
check,4
chews,4
chiseled,4
cleared,4
cleats,4
clemson's,4
climbs,4
clinton-dix,4
co-defensive,4
coach's,4
coastal,4
collect,4
collins,4
collisions,4
colter,4
commit,4
competed,4
competing,4
completed,4
completion,4
conduct,4
constantly,4
contest,4
conviction,4
cooper,4
courage,4
coverages,4
current,4
d.j,4
damage,4
dame's,4
dancing,4
darts,4
daughter,4
dbs,4
decisions,4
declare,4
declared,4
deering,4
deficient,4
destined,4
detroit,4
difference-maker,4
diminutive,4
dips,4
dirt,4
display,4
disrupts,4
dl,4
double-catches,4
dowling,4
dramatic,4
draws,4
drug,4
ducks,4
dui,4
ealy's,4
eastern,4
effortlessly,4
efforts,4
eighth,4
elevating,4
ellis,4
emotions,4
enable,4
enters,4
entitlement,4
evaluation,4
eventually,4
exception,4
exceptionally,4
exhibit,4
exploit,4
exposed,4
exposure,4
extensive,4
faces,4
falling,4
fanfare,4
faster,4
fat,4
fellow,4
ferguson,4
field-fast,4
fierce,4
figure,4
fills,4
flashed,4
flashing,4
flat-footed,4
fleming,4
fleshy,4
flies,4
fly,4
focusing,4
forego,4
formation,4
fort,4
freakish,4
freeman,4
fresh,4
freshmen,4
fully,4
gait,4
gallon,4
gamble,4
game-changing,4
gather,4
gaudy,4
go-to,4
go-up-and-get-it,4
grew,4
griffin,4
growing,4
guilty,4
hal,4
hang,4
harrison,4
havoc,4
heading,4
helmet,4
herron,4
hesitates,4
high-motor,4
hilton,4
hoping,4
included,4
increased,4
integrity,4
intended,4
interview,4
invited,4
island,4
jacobs,4
jail,4
jammed,4
joe,4
johnny,4
joints,4
jonathan,4
jordan,4
jumped,4
kelly,4
kennard's,4
kent,4
kevin,4
knew,4
knocking,4
la,4
lawrence,4
lawson,4
leaps,4
learns,4
lee's,4
lethargic,4
letting,4
levels,4
liberty,4
lies,4
ligaments,4
limits,4
long-strider,4
longhorns,4
loop,4
loose-hipped,4
lsu's,4
luck,4
machine,4
mackey,4
maintaining,4
make-you-miss,4
manipulate,4
manziel,4
marks,4
matches,4
matthews,4
mauler,4
mcgill,4
mcl,4
memphis,4
meyer,4
mid-round,4
millard,4
mirroring,4
mismatches,4
mitchell,4
moments,4
months,4
narrow-based,4
nifty-footed,4
noy,4
o'brien,4
occupy,4
occupying,4
odds,4
opened,4
operated,4
opted,4
ot,4
overpowered,4
overshadowed,4
overwhelm,4
packs,4
pain,4
part-time,4
pass-rusher,4
pass-rushers,4
pass-rushing,4
passers,4
passive,4
pbus,4
pedals,4
peeking,4
percentage,4
perfect,4
phillips,4
plants,4
poised,4
postseason,4
pound,4
pr,4
practice-squad,4
practices,4
pre-snap,4
presents,4
profiles,4
projection,4
prolific,4
provided,4
punish,4
punishing,4
pure,4
pursuing,4
quarter,4
quarterback's,4
quicken,4
quicker-than-fast,4
racked,4
raising,4
re-routed,4
reactive,4
read-and-react,4
reading,4
refining,4
regard,4
rehab,4
relative,4
reliant,4
remarkable,4
richard,4
rides,4
riding,4
roll,4
rolling,4
run-blocker,4
run-blocking,4
run-ins,4
sanders,4
scott,4
seastrunk,4
second-round,4
secures,4
selling,4
40424,
40424,
serious,4
serves,4
shepherd,4
shine,4
shooting,4
shore,4
shouldn't,4
shuttle,4
similarly,4
sims,4
slant,4
slants,4
slotback,4
small-school,4
smallwood,4
snag,4
spinning,4
spirit,4
splits,4
splitting,4
sprinter,4
spruill,4
statement,4
steadily,4
steve,4
stinson,4
streak,4
strengthen,4
strip,4
student,4
stuff,4
stuffer,4
sturdy,4
succeed,4
sucked,4
suggest,4
summer,4
sun,4
superprep,4
surge,4
survive,4
sustained,4
swat,4
swings,4
switch,4
tar,4
targeted,4
tcu,4
team-first,4
tear,4
technically,4
terror,4
that's,4
third-round,4
third-year,4
tigers',4
tim,4
tire,4
top-10,4
top-flight,4
top-heavy,4
torso,4
towson,4
trades,4
training,4
transitioning,4
translate,4
trash,4
tripped,4
trojans',4
truly,4
two-sport,4
typical,4
ucf,4
unfortunately,4
units,4
unsudden,4
usf,4
uw,4
valued,4
verrett,4
verticals,4
view,4
vikings,4
walker,4
walking,4
wanting,4
washed,4
weaves,4
weighed,4
well-respected,4
what's,4
winning,4
winston-salem,4
wired,4
zone-blocking,4
102,3
108,3
110,3
118,3
119,3
11th,3
12,3
128,3
131,3
133,3
140,3
162,3
17.5,3
183,3
19.5,3
1974,3
1986,3
2-rated,3
20-year-old,3
2003,3
2005,3
2006,3
2011-13,3
202,3
23.5,3
235,3
245,3
275,3
290,3
3-cone,3
4.5,3
509,3
538,3
54,3
40331,3
40333,3
63,3
69,3
7.5,3
71,3
713,3
718,3
730,3
76,3
81,3
83,3
850,3
88,3
9,3
97,3
973,3
abilities,3
accident,3
acrobatic,3
adversity,3
aeronautics,3
age,3
aimless,3
ala,3
alike,3
all-conference-usa,3
all-district,3
all-freshman,3
all-maiaa,3
all-pac,3
alligator,3
alone,3
american,3
anticipating,3
antoine,3
anything,3
approaches,3
armour,3
articulate,3
assignment,3
assimilate,3
association,3
astronautics,3
athletic-looking,3
athletically,3
attaochu,3
attract,3
babin,3
back-shoulder,3
back-side,3
back-to-back,3
backer,3
backside,3
backward,3
baldwin,3
ballhawking,3
bar,3
barrett,3
barrow,3
baseball,3
bead,3
bear,3
beautiful,3
belies,3
believe,3
bellcow,3
bennett,3
bent,3
benwikere,3
bernard,3
bills,3
blitzers,3
blockers',3
bloomer,3
blows,3
bobby,3
bodies,3
boom,3
bounced,3
bounds,3
bowls,3
brad,3
bromley,3
bronko,3
brothers,3
browner,3
bulked,3
bulls,3
bully,3
butler,3
byndom,3
call,3
called,3
campaigns,3
cannon,3
career-best,3
carolina's,3
cartilage,3
casey,3
cat-quick,3
catch-point,3
catchable,3
cerritos,3
cfl,3
challenges,3
champions,3
changed,3
characteristics,3
charles,3
cif,3
cited,3
clocked,3
co-big,3
coachability,3
coffeyville,3
coleman's,3
collapses,3
collision,3
colter's,3
columbia,3
colvin,3
comeback,3
commands,3
commodores,3
complementing,3
completions,3
complex,3
concede,3
concerning,3
conference-best,3
connect,3
considerable,3
contests,3
continuing,3
contributing,3
copeland,3
corral,3
cotton,3
country's,3
courageous,3
crease,3
crisp,3
critics,3
crossers,3
dahl,3
dances,3
db,3
deal,3
40514,
deceive,3
decent,3
deceptively,3
decisiveness,3
decorated,3
dedicate,3
defeat,3
defeating,3
delivery,3
demonstrate,3
departure,3
designed,3
devils,3
disengaging,3
disinterested,3
dislocated,3
distinguish,3
doak,3
donald,3
door,3
doubt,3
dozier's,3
drag-down,3
dream,3
drive-through,3
driven,3
dual-threat,3
ducks',3
dumervil,3
dykes',3
ear,3
edwards,3
enjoys,3
enroll,3
eventual,3
examined,3
excite,3
execute,3
exploded,3
exposing,3
exum's,3
falcons,3
favorably,3
fbs-level,3
featuring,3
feels,3
fell,3
felony,3
felt,3
ffs,3
fielding,3
fiesta,3
fighter,3
figures,3
fingers,3
firing,3
first-year,3
flanker,3
fleming's,3
flexion,3
flipping,3
fluctuates,3
follow,3
follows,3
fool,3
footsteps,3
four-man,3
fracture,3
franchise,3
frequency,3
game-breaking,3
game-winning,3
gate,3
gave,3
gay,3
generating,3
gliding,3
golden,3
gooden,3
grader,3
graham,3
gregarious,3
groomed,3
guessing,3
hageman,3
hand-fighting,3
handled,3
harass,3
hard-nosed,3
harris,3
hat,3
hazel,3
heat,3
helping,3
henry,3
hesitant,3
hide,3
highly-recruited,3
hoffman,3
hone,3
honoree,3
horns,3
house,3
hubbard,3
hubbard's,3
hustles,3
identifies,3
iii,3
illustrious,3
impede,3
impress,3
improvements,3
inconsistencies,3
increasing,3
independence,3
individual,3
inexperience,3
ingram,3
initiate,3
inline,3
intense,3
intercepted,3
interceptor,3
interference,3
investigation,3
investment,3
involved,3
jack-of-all-trades,3
jenkins,3
jensen,3
jeremy,3
jerome,3
joined,3
joliet,3
josh,3
juice,3
jumping,3
junior-college,3
junkie,3
kick-slide,3
kicked,3
kid,3
kind,3
knockout,3
knowing,3
kouandjio's,3
kr,3
labrum,3
lake,3
lane,3
largely,3
lawson's,3
leaders,3
leaky,3
leaner,3
leaper,3
lend,3
leonard,3
less-than-ideal,3
light-footed,3
lightning,3
line-up,3
list,3
live,3
lives,3
loafs,3
long-levered,3
looping,3
loston,3
lower-half,3
luke,3
lunges,3
lured,3
man-cover,3
manager,3
marry,3
martin's,3
maturing,3
mccullers',3
mckinnon,3
measurables,3
mediocre,3
meet,3
memories,3
mike,3
miscast,3
mismatched,3
moderate,3
moncrief,3
money,3
morgan,3
moses,3
mr,3
murray,3
nasty,3
nate,3
necessarily,3
neutralized,3
nickname,3
nightmare,3
northern,3
northwest,3
notice,3
nuances,3
numerous,3
odell,3
official,3
offsides,3
opportunistic,3
opposing,3
osu,3
outback,3
outland,3
outside-the-numbers,3
overaged,3
overhyped,3
overmatched,3
overpower,3
overpursuing,3
package,3
packages,3
parade,3
parents,3
parker,3
participating,3
pass-happy,3
passed,3
paws,3
pay,3
payton,3
pbu,3
peeling,3
penalty,3
penetrating,3
penetration,3
penetrator,3
penetrators,3
persevered,3
pesky,3
picked,3
piece,3
pierre-louis,3
pique,3
pivot,3
placed,3
plagued,3
playaction,3
playmakers,3
playoffs,3
poise,3
policy,3
popping,3
pound-for-pound,3
pounder,3
powerhouse,3
pre-draft,3
premature,3
prepares,3
preparing,3
principles,3
problem,3
problems,3
produce,3
promise,3
pronounced,3
proponents,3
protections,3
protects,3
pryor,3
puller,3
puncher,3
punishment,3
pushes,3
quiet,3
raiders',3
rank,3
rapidly,3
rde,3
read-option,3
realize,3
reaves,3
rebounds,3
reckless,3
recognized,3
recoil,3
recovered,3
recoveries,3
recovers,3
redirected,3
regarding,3
regardless,3
relegate,3
relegated,3
remainder,3
reminiscent,3
repair,3
replaced,3
reported,3
represent,3
responsible,3
resulting,3
richardson's,3
rigors,3
ring,3
ripping,3
rival,3
robbed,3
robust,3
rock,3
route-running,3
rub,3
run-after-the-catch,3
scheme-versatile,3
screen,3
seals,3
sec's,3
second-level,3
second-most,3
senses,3
sentence,3
separates,3
services,3
shade,3
sharing,3
sharply,3
shift,3
shiftiness,3
shifting,3
shots,3
shut,3
slid,3
slide-protection,3
sloppy,3
smallwood's,3
snatches,3
sometimes,3
sonny,3
sparingly,3
speak,3
specimen,3
squares,3
squaring,3
squatty,3
stall,3
stat,3
stationary,3
statistical,3
statistics,3
stats,3
steer,3
stepping,3
sticky,3
stonewalled,3
stop-and-start,3
stouter,3
straightlinish,3
street,3
strengths,3
strictly,3
strong-bodied,3
stunting,3
suddenly,3
supports,3
surprises,3
surrounded,3
surroundings,3
suspensions,3
tackle's,3
tailback,3
take-off,3
tallied,3
tandem,3
tavon,3
taylor,3
team-leading,3
tech's,3
techniques,3
ted,3
tenacious,3
tendon,3
tester,3
there's,3
thickly-built,3
thighs,3
thin-framed,3
thoroughly,3
three-down,3
three-man,3
threw,3
thrive,3
thump,3
thus,3
tight-skinned,3
tone,3
tony,3
tosses,3
translated,3
translates,3
traps,3
triggers,3
trip,3
trunks,3
trusts,3
trustworthy,3
try,3
turnover,3
tuscaloosa,3
two-game,3
two-gapping,3
two-point,3
tying,3
unable,3
unc,3
undeniable,3
under-the-radar,3
underclassman,3
undergoing,3
underwent,3
unlike,3
unlv,3
unreliable,3
usc's,3
utilized,3
utilizing,3
va,3
vanilla,3
varied,3
varies,3
version,3
waiting,3
warford,3
wash,3
wave,3
well-developed,3
well-distributed,3
wherever,3
whiff,3
whiffs,3
whole,3
wide-bodied,3
widely,3
width,3
wku,3
woods,3
worst,3
wound,3
wreak,3
wrestling,3
x,3
your,3
zach,3
zero,3
000-plus,2
2,2
95,2
1-on-1,2
1-rated,2
10-year,2
10,2
104,2
105,2
107,2
109,2
10th,2
40483,2
111,2
112,2
115-plus,2
120,2
121,2
123,2
125,2
127,2
129,2
14,2
143,2
149,2
15-yard,2
15-year,2
160,2
161,2
168,2
170,2
173,2
18.4,2
18.5,2
1979,2
1982,2
1984,2
1985,2
1988,2
1989,2
1990,2
1999,2
40210,
2-inch,2
2-yard,2
2.5,2
20-plus,2
20-yard,2
2001,2
2002,2
2007,2
207,2
21.5,2
210,2
215-pounds,2
21st,2
222,2
225,2
225-pound,2
227,2
244,2
247sports.com,2
25-year-old,2
260,2
267,2
284,2
29-0,2
29.5,2
295,2
2nd,2
3-plus,2
3-point,2
30-plus,2
300,2
301,2
302,2
314,2
32.5,2
332,2
337,2
34.5,2
340,2
350-pounder,2
353,2
369,2
373,2
36982,2
415,2
425,2
432,2
437,2
439,2
45.5,2
453,2
5-technique,2
5.2,2
507,2
524,2
527,2
530,2
59,2
35216,2
40332,2
40334,2
6-feet,2
6-foot-3,2
619,2
648,2
65,2
66,2
68,2
728,2
729,2
78,2
780,2
79,2
8.4,2
800,2
806,2
814,2
816,2
82,2
851,2
854,2
870,2
894,2
904,2
93,2
937,2
948,2
95,2
98,2
aa,2
abbreviated,2
above-the-rim,2
acc-record,2
accelerating,2
acclimate,2
achilles,2
adapt,2
adept,2
adjusted,2
adjustment,2
admittedly,2
adore,2
advantageous,2
affects,2
agent,2
agreed,2
ahmad,2
ahold,2
aid,2
aided,2
alcohol,2
alive,2
all-america,2
all-colonial,2
all-cusa,2
all-dade,2
all-gliac,2
all-league,2
all-socon,2
all-southern,2
alualu,2
alumni,2
amassing,2
ambitious,2
amongst,2
aneurysm,2
angle,2
angry,2
announce,2
answers,2
anthony,2
anticipatory,2
apart,2
apply,2
aquinas,2
arguably,2
arm-length,2
arm-tackles,2
ascend,2
ascent,2
aside,2
asking,2
asleep,2
aspects,2
assertive,2
assets,2
assists,2
athletics,2
atkins,2
attracting,2
auburn's,2
available,2
avant,2
avg,2
avoiding,2
awesome,2
backed,2
bait,2
baits,2
ball-hawking,2
ballhawk,2
ballooned,2
barely,2
barr's,2
baton,2
battle-tested,2
baylor's,2
bears',2
beavers,2
beginning,2
belonged,2
berth,2
bet,2
big-framed,2
big-hitter,2
biletnikof,2
bill,2
birmingham,2
bishop,2
bite,2
bites,2
bland,2
blazing,2
bleed,2
blind-side,2
block-occupying,2
bloomsburg,2
blue-collar,2
boldin,2
books,2
boost,2
boudeaux,2
bounces,2
boxed,2
boxy,2
brain,2
bray's,2
breathe,2
brentwood,2
bridgewater's,2
brilliant,2
bringing,2
brohm,2
bruins,2
bucannon's,2
bucket,2
buffs,2
building,2
bulb,2
bulldog,2
bulldogs,2
bump-and-run,2
burn,2
burner,2
burnett,2
burress,2
bus,2
buying,2
byndom's,2
cal's,2
cam,2
cameron,2
campbell,2
capital,2
cares,2
carey's,2
carrying,2
carter,2
cast,2
certain,2
championship-winning,2
chaney,2
change-of-direction,2
charlotte,2
chart,2
chess,2
chiefs,2
chik-fil-a,2
childhood,2
chipping,2
choice,2
chop,2
christopher,2
churns,2
classes,2
clear-cut,2
clearing,2
cliff,2
clings,2
clog,2
closer,2
co-offensive,2
cobb,2
cog,2
combinations,2
combines,2
commits,2
communicator,2
comparisons,2
compensate,2
competitively,2
complicated,2
composure,2
concerned,2
conditioned,2
congo,2
connecticut,2
connecting,2
cons,2
conscientious,2
consider,2
constant,2
contributed,2
contributes,2
converts,2
correctly,2
counted,2
cover-2,2
covered,2
coveted,2
crabtree,2
crack,2
crafty,2
craig,2
crash,2
crashes,2
created,2
crichton's,2
crowded,2
cruz,2
cut-block,2
d-ii,2
dad,2
dade,2
dakota,2
dana,2
daniel,2
danny,2
dating,2
davante,2
davey,2
davis',2
dazzling,2
deanthony,2
deception,2
decision-makers,2
decker,2
defender's,2
definitely,2
deflection,2
deflections,2
delaware,2
delivered,2
delivering,2
demand,2
demanding,2
demon,2
derrick,2
deruyter,2
determine,2
determining,2
develops,2
devil,2
devils',2
devoted,2
diagnoses,2
diagnostics,2
difference,2
digging,2
dillon's,2
dime,2
dipped,2
disadvantage,2
disadvantaged,2
disappear,2
disorderly,2
distant,2
distinguishable,2
distribution,2
diverse,2
diving,2
division-i,2
dobbins,2
doghouse,2
dominates,2
don,2
double-team,2
dozier,2
dr,2
draft's,2
drafting,2
drags,2
dreams,2
drifts,2
drool,2
drum,2
ducking,2
dunn,2
dust,2
dustin,2
dykes,2
earl,2
earns,2
ears,2
easley,2
easley's,2
eat,2
eats,2
eclipsed,2
efficiency,2
eliminated,2
eliminates,2
eludes,2
emphatic,2
en,2
ending,2
endured,2
engaging,2
engulf,2
engulfed,2
enhance,2
enigmatic,2
enticing,2
entirely,2
entitled,2
environment,2
era,2
erratic,2
errors,2
espn,2
espn.com,2
essentially,2
establish,2
evaluations,2
everybody's,2
everywhere,2
evidence,2
evolution,2
exactly,2
exceedingly,2
excels,2
exclusively,2
executing,2
exhibited,2
exhibiting,2
expand,2
expecting,2
extended,2
facets,2
fail,2
famous,2
fared,2
farther,2
fastballs,2
fatigued,2
faulk,2
favor,2
favorite,2
fazed,2
fcs-level,2
fear,2
features,2
ferocious,2
fields,2
finer,2
fires,2
first-step,2
fitting,2
five-yard,2
fl,2
flagged,2
flanks,2
flashier,2
flashy,2
flats,2
flex,2
flexed,2
flippers,2
flips,2
flowers,2
fluctuate,2
fluctuation,2
flushed,2
forget,2
formations,2
forth,2
fortify,2
fortt,2
fortt's,2
fortunate,2
foul,2
four-down,2
frank,2
freed,2
frequent,2
friends,2
ft,2
full-speed,2
fun,2
funneled,2
furman,2
ga,2
gained,2
gaining,2
galloping,2
gambling,2
games.he,2
garnered,2
gaston,2
gators',2
gearing,2
generated,2
george,2
get-ball,2
gilbert's,2
girlfriend,2
glades,2
goals,2
godfrey,2
gone,2
grabbing,2
graded,2
gradual,2
gradually,2
graduate,2
granted,2
grass,2
greenway,2
grip,2
grubbs,2
guys,2
hadn't,2
half-step,2
happen,2
hard-charging,2
hard-working,2
hardwood,2
harness,2
harvin,2
haul,2
hauling,2
hawaii,2
hayward,2
head-scratching,2
heads,2
hearing,2
hears,2
heart,2
heavier,2
heavy-legged,2
herky-jerky,2
hesitancy,2
hidden,2
high-collision,2
high-effort,2
high-maintenance,2
highlight,2
highlighted,2
hilltoppers,2
hip-hop,2
hip-to-hip,2
hitchens',2
hokies,2
hometown,2
hornung,2
huddle,2
hurdle,2
hurricane,2
hurricanes,2
hurricanes',2
huskie,2
idea,2
immaturity,2
impose,2
impossible,2
incorporate,2
incredible,2
incredibly,2
indefinitely,2
indication,2
inflexibility,2
injury-plagued,2
innate,2
instant-starter,2
intentions,2
intimidate,2
intrigued,2
inverted,2
ivy,2
j.j,2
jab,2
jabs,2
jalen,2
jameis,2
jarring,2
jars,2
jay,2
jefferson,2
jennings,2
jensen's,2
jersey,2
joker,2
jolts,2
jon,2
jones',2
journeyman,2
katrina,2
keen,2
keenan,2
keith,2
keys,2
kicking,2
kill,2
knifes,2
knockdown,2
kuechly,2
label,2
labors,2
lackawanna,2
ladler,2
lamichael,2
landed,2
lapses,2
latch-and-drive,2
latching,2
laterals,2
lather,2
latter,2
lauderdale,2
lavonte,2
lax,2
layered,2
lazy,2
leaks,2
lean-muscled,2
leans,2
leary,2
left-hander,2
legal,2
leggy,2
legit,2
lemonier,2
leno,2
lettered,2
level-headed,2
liability,2
ligament,2
lightly,2
little-known,2
live-in,2
loaded,2
locating,2
loft,2
logan,2
lombardi,2
long-speed,2
longevity,2
loucheiz,2
louisville's,2
loved,2
lumbers,2
lyles,2
m's,2
maaco,2
majority,2
make-it,2
make-up,2
man-heavy,2
man-to-man,2
manage,2
managed,2
manhandled,2
manipulated,2
manipulation,2
manned,2
marijuana,2
markus,2
marred,2
married,2
mars,2
marshall,2
matchup,2
matchups,2
matter,2
matured,2
maul,2
maurice,2
max,2
mccluster,2
mcknight,2
mcneese,2
medial,2
melton,2
melvin,2
memory,2
mentorship,2
merit,2
mickey,2
mid-major,2
midseason,2
mightily,2
mind,2
mingo,2
missouri's,2
mitigated,2
mixture,2
mn,2
mom,2
moncrief's,2
monster,2
montgomery,2
mora,2
moreno,2
morning,2
moveable,2
moxie,2
mph,2
multipurpose,2
muschamp,2
muscled,2
muscled-up,2
mwc,2
myself,2
nassib,2
nastiness,2
navarro,2
navigate,2
navigating,2
navy,2
nba,2
nc,2
neck,2
negatives,2
nephew,2
newly,2
newman,2
next-level,2
nigeria,2
nittany,2
njcaa,2
nods,2
nonstop,2
norman,2
north-south,2
notably,2
notched,2
note,2
noted,2
noticeably,2
noy's,2
nutrition,2
occurred,2
occurs,2
off-and-on,2
off-the-field,2
offering,2
officer,2
one-game,2
one-gapping,2
one-on-one,2
one-trick,2
ones,2
opponent's,2
optimists,2
opting,2
options,2
out-run,2
outflanked,2
outlet,2
outlook,2
over-extending,2
overdrafted,2
overdrive,2
overextended,2
overextends,2
overpowering,2
overruns,2
oversized,2
overweight,2
overwhelming,2
owns,2
pac-12's,2
paced,2
paid,2
palm,2
pancake,2
party,2
pass-blockers,2
pass-catchers,2
pass-protection,2
passionate,2
pat,2
patellar,2
patrol,2
patrols,2
pattern,2
paving,2
peak,2
pedigreed,2
peek,2
peeled,2
peers,2
penchant,2
pennsylvania,2
phases,2
picking,2
pickup,2
piles,2
pinch,2
pinkel,2
pinstripe,2
pistol,2
pittsburg,2
plant-and-go,2
play-calling,2
playoff,2
pleaded,2
pleading,2
pleaser,2
plug,2
pony,2
popular,2
position-sustain,2
positives,2
potter,2
power-leverage,2
power-running,2
powers,2
poy,2
praise,2
prayed,2
predict,2
predicted,2
preseason,2
presenting,2
preserve,2
pressing,2
pressures,2
prevented,2
previously,2
prize,2
proficient,2
progression,2
prominent,2
prominently,2
prompted,2
propel,2
proud,2
prowess,2
proximity,2
psac,2
published,2
pulled,2
pulling,2
pumping,2
pumps,2
purifoy,2
qbs,2
quarterbacking,2
questioned,2
quick-hitting,2
quickest,2
quin,2
quit,2
quits,2
rail,2
ranking,2
rare-sized,2
rashad,2
reactionary,2
rebels,2
recklessly,2
record-setting,2
recruits,2
recyclable,2
redemptorist,2
redirection,2
redskins,2
reel,2
reel-in,2
reestablish,2
reflection,2
regained,2
regular-season,2
relay,2
remind,2
removed,2
renfree,2
renowned,2
repertoire,2
replacing,2
requisite,2
reset,2
resistance,2
responded,2
responding,2
resulted,2
returners,2
rich,2
ride,2
rips,2
risky,2
roberts,2
robison,2
rodgers',2
rodriguez's,2
rolled,2
ronald,2
round-bodied,2
rounder,2
routine,2
rt,2
ruled,2
run-and-chase,2
run-around,2
sacramento,2
sad,2
sandusky,2
satisfied,2
scandal,2
schemed,2
school's,2
scottsdale,2
seahawks',2
search,2
season-high,2
season-opener,2
seasoning,2
section,2
see-ball,2
selections,2
selective,2
selects,2
semester,2
seminoles',2
series,2
setter,2
settles,2
settling,2
severe,2
sexual,2
shaky,2
shane,2
shattered,2
she's,2
sheard,2
short-hole,2
shortly,2
shorts,2
shoulder-dip,2
shuffles,2
si.com,2
sideline-to-sideline,2
sidesteps,2
signing,2
simpson's,2
situation,2
six-year,2
sizes,2
skill-position,2
skilled,2
skin,2
slamming,2
slams,2
sledgehammer,2
slender,2
slim,2
slowly,2
slows,2
smarter,2
smith's,2
smooth-moving,2
smooth-muscled,2
smoother,2
smoother-than-sudden,2
smothers,2
snagged,2
snapping,2
snatching,2
sneak,2
sniffs,2
soft-spoken,2
soft-tempered,2
sonic,2
sophisticated,2
sorts,2
soul,2
southeastern,2
spartan,2
spartans,2
speaking,2
spears,2
specialists,2
specialty,2
specific,2
specifically,2
splash,2
sport,2
sprawl,2
spurrier,2
spurs,2
spurt,2
spurts,2
squared,2
stable,2
stacked,2
staggering,2
stalk,2
stanford's,2
stanford-record,2
starter-quality,2
steered,2
stems,2
stepfan,2
sterling,2
stiff-hipped,2
stiff-legged,2
stillwater,2
stocky,2
stopped,2
stopper,2
stopping,2
stopwatches,2
storm,2
stoutly,2
stretching,2
strider,2
strike,2
strong-armed,2
strongly-built,2
structure,2
structured,2
stymie,2
subbed,2
subtly,2
successfully,2
superior,2
supportive,2
surgeon,2
surging,2
swift,2
swinging,2
swiping,2
switches,2
t-3rd,2
tag,2
tailed,2
talk,2
talked,2
tallahassee,2
tannehill,2
tapp,2
teamed,2
television,2
temple,2
tempo-setter,2
ten's,2
tendinitis,2
tepid,2
terrifying,2
tes,2
testament,2
tested,2
tests,2
theft,2
then-defensive,2
they're,2
thick-bodied,2
thinks,2
thinly,2
thorough,2
threatens,2
three-sport,2
throwback,2
thud,2
thumb,2
thumper,2
tide's,2
tier,2
tighten,2
tightly,2
timely,2
tip,2
tipping,2
top-five,2
